location,site,year,herb_avg,plank_avg,pisc_avg,prod_avg,exP_avg,exN_avg,turn_avg
Moorea,Motu Ahi,2014,46.71621087951139,1.4162061647922115,1.6504922377221103,1.8761067538533693,0.16133263245620874,2.948925381799712,2.2500122355210343e-4
Moorea,Motu Ahi,2015,46.54103523003261,1.407662682191711,1.500815868628808,1.8323218842942317,0.12748490373415716,2.8188092969396554,2.0883058867920262e-4
Moorea,Motu Ahi,2016,40.136067866319955,1.9496944516425248,1.6313130226054493,1.5953424809776073,0.14602790451734454,2.72884276477898,2.3167409229616815e-4
Moorea,Pihaena,2004,19.225525833319814,1.3292498215371376,0.14535808519776025,0.9278354194277099,0.04123168211167984,1.1923837904932952,3.888866301282336e-4
Moorea,Pihaena,2005,49.39065082948937,1.4796764652239587,2.0119855067301864,1.2342007482994959,0.25804272302524467,3.2648352795996507,3.517976575129556e-4
Moorea,Pihaena,2006,61.493044579078855,2.184534998937113,2.9973514888638215,2.177413123218482,0.3262756382602854,4.518926866870939,2.4052985897029137e-4
Moorea,Pihaena,2007,113.18474215136048,1.931068913973928,2.056375317077926,2.78858741988056,0.41664251513057304,6.279558042463133,2.000425459059564e-4
Moorea,Pihaena,2008,52.80839291973003,0.48139118563520966,1.8997210906706103,1.610724715199312,0.1947702844110923,2.9682150414910398,2.8146075336509164e-4
Moorea,Pihaena,2009,107.42282210320927,1.4211161606268978,1.8596342150549818,2.81993917147408,0.38491206450026294,5.787709238100408,3.18267371499601e-4
Moorea,Pihaena,2010,99.61101058891236,0.3860797019567154,0.9272963176209171,2.1139158775550175,0.34496406675163005,5.1140389299901,2.4842088329678495e-4
Moorea,Pihaena,2011,52.777183107649485,0.5019321082092653,0.7500688547513723,1.081513558880084,0.1813336430452437,2.681328314985909,4.811960227133191e-4
Moorea,Pihaena,2012,76.29025529665026,1.145250105754185,0.44922980647923827,2.1804945139634926,0.20212388409260315,3.6619085036887293,2.848067587866053e-4
Moorea,Pihaena,2013,49.158653092808066,1.970270087021874,0.7162506027602324,1.5510968666242944,0.16196309773608294,2.834488567396374,2.318984934114621e-4
Moorea,Pihaena,2014,53.22194772579182,0.8028056102777726,0.633449603625349,1.636480092590808,0.16232956674289087,2.7543160488702965,2.886668584990736e-4
Moorea,Pihaena,2015,27.053354738346613,0.7370851141741118,0.4550039250088599,0.8577859120057809,0.094558486765691,1.5608274690618422,2.3899692921039057e-4
Moorea,Pihaena,2016,47.3274575233772,1.1014394993486774,0.3203880377974094,1.7565119878333852,0.11752895915887572,2.4499225265497677,2.4912584639208586e-4
Moorea,Taotaha,2004,36.41061501074736,0.8898969988670495,0.4458376821412222,1.1642027079702786,0.12859939472362747,2.2050179873370523,1.9441656910387003e-4
Moorea,Taotaha,2005,105.70589546159638,1.183484507261948,2.9426074949540597,3.512919587225668,0.30462127578051296,5.641111257400151,2.4883735501668924e-4
Moorea,Taotaha,2006,82.27758702805714,1.440654849494764,2.155407481148423,3.4370918590685133,0.25294606079485427,5.073736073276479,2.4440997813427823e-4
Moorea,Taotaha,2007,144.13075788785636,0.7900731640781089,3.3125843219945446,4.552031083822843,0.42357357407614243,7.737275305538655,2.3125480649745356e-4
Moorea,Taotaha,2008,75.83707054042522,0.8079729708768544,4.628872298872333,3.1155553047142517,0.2698172865965607,4.880926714081914,2.885855910317737e-4
Moorea,Taotaha,2009,67.94337473794566,0.8530892641400746,3.2833976496357367,2.556924044247959,0.22974261869611748,4.227783696296664,3.304309368702115e-4
Moorea,Taotaha,2010,72.92574235352151,0.4329563168618879,1.6274034971261397,2.599170515755603,0.2646540427021916,4.55704007257162,2.5043485489496104e-4
Moorea,Taotaha,2011,58.32159151413316,1.352037617707313,1.255170198591841,1.7280193738553726,0.17199662804302454,3.1762585673425794,2.392383899916606e-4
Moorea,Taotaha,2012,56.38521046851402,0.5236861363874825,1.364229332175854,1.9540301693039883,0.19388993383210051,3.433723581433787,2.1833963732741096e-4
Moorea,Taotaha,2013,36.86899096816683,1.5105847336842033,0.5968539062284494,0.9053626957318334,0.1514462966988169,2.250853118628337,1.5239540712136976e-4
Moorea,Taotaha,2014,51.367758321689706,0.8830835647942057,0.5298318039019838,2.124140778495116,0.11224411581063327,2.6386374788192972,2.8405674549902816e-4
Moorea,Taotaha,2015,45.720118395585644,1.1241619717763156,1.4712216071635773,1.7913922170122787,0.15036027347414846,2.8843501240845497,2.3245890621311372e-4
Moorea,Taotaha,2016,60.534991589458734,0.9497922848161573,0.9706236941078897,2.165197567764963,0.18453966670580316,3.4875421167944776,2.1292105217316979e-4
Moorea,Tetaiuo,2004,36.850137788746,0.46028384344541917,0.14613424945989753,1.0789686234998377,0.10803863653672437,1.9861772003574267,2.0635712288922167e-4
Moorea,Tetaiuo,2005,74.09336399338503,1.0502539514315925,3.0082570027589632,2.7311201826810487,0.2657878476843839,4.515251662908972,3.321762006449249e-4
Moorea,Tetaiuo,2006,92.84824273880237,1.308768108123418,4.363117283479245,3.6384929196727085,0.32326261234773235,5.772445033667659,2.836356268965077e-4
Moorea,Tetaiuo,2007,119.41955391270575,1.579685651771167,3.0046751114991426,4.415860575787767,0.3244523845323681,6.5719214626162,2.6489678933656836e-4
Moorea,Tetaiuo,2008,95.40266631515024,1.28492031123796,2.3379876869671343,3.0974738828979422,0.2835738491731505,5.181020680982162,2.620926133807837e-4
Moorea,Tetaiuo,2009,140.80968343006913,5.91233549656635,3.1122611107188214,5.15985979134816,0.38711511667550846,7.753263591555673,2.819010299166232e-4
Moorea,Tetaiuo,2010,59.587620928647226,0.5511040675517358,2.6633460530111894,2.0491233400713793,0.23065804868294074,3.727940226479244,2.350398732331116e-4
Moorea,Tetaiuo,2011,88.35324772158208,1.555599056828438,2.754160570589206,2.2591486012542865,0.2909572230191319,4.5798867483408445,2.504989280478546e-4
Moorea,Tetaiuo,2012,46.56416781467906,3.0936328899987373,0.7213132898116973,1.0966064678453307,0.20379064001402628,2.8704503804412758,1.411547563981914e-4
