Location,Site,Year,Storage_avg,Storage_sd,Accretion_kgyr_avg,Accretion_kgyr_sd,GPP_ghr_avg,GPP_ghr_sd,Calc_ghr_avg,Calc_ghr_sd,BranchSpace_cm3_avg,BranchSpace_cm3_sd,OrgGrowth_gyr_avg,OrgGrowth_gyr_sd,BiomassStand_g_avg,BiomassStand_g_sd,Rugosity_avg,Rugosity_sd
Hoga,SAM,2014,18.665881470246948,30.028102199599896,0.8754798854456157,1.4071776403563887,0.07769477324980323,0.10346886545689964,0.052063718797489715,0.08360789758908084,7.178342105468493,22.699910877169067,13.9428528010547,14.63656982700914,104.92824306392687,146.31547876315787,2.4609982174688056,0.16508784911881402
Hoga,SAM,2015,12.665587848197054,24.075261484603665,0.6857441598667299,1.0399607587917528,0.13177763264198405,0.08508012560014114,0.05118302654214369,0.06550208319522684,247.06354446564237,659.618022485732,34.64595632212526,49.627441735150036,112.94799477222497,98.95952643322411,2.1636865845152293,0.1961528642530464
Hoga,SAM,2016,12.54693672645967,21.466332317183056,0.6109051510769854,0.8875837883042201,0.09289110859498952,0.06201310752803948,0.037736495317445995,0.052215276901944115,77.64854254634474,205.43873324424624,34.525626272598714,56.043049656745445,107.26807418433718,100.40905162351504,2.051948051948052,0.0024296476537494765
Hoga,SAM,2017,21.244671275466825,39.710183556722754,0.8977217351505256,1.4224657967363057,0.12313800610244437,0.0879127977454872,0.0572529650273763,0.08330894483680698,172.7648163347952,340.31187504145817,28.810228288851935,39.72570895569712,131.42916873706233,154.27888321761594,2.373021181716834,0.08617917128259822
Hoga,SAM,2018,12.152146183053908,24.8624064053058,0.8599219373299717,1.243381671597407,0.10875471372783521,0.08943087062020272,0.0533536635954576,0.07374222869485306,247.06354446564237,507.77419045928804,26.782759479181408,40.09196310743296,101.04278661178039,130.80407702519005,2.428760330578512,0.362813449031174
Hoga,SAM,2019,19.04973835911385,30.670619290291903,1.3199152940328487,1.6489405382526068,0.3580035851963824,0.7398599289470034,0.15620961791939897,0.3241201937477077,1857.0943092334119,5612.658062060231,46.35225224695433,58.534670492699306,161.82820106009973,144.5739342493245,2.57181689856826,0.6314296058905666
Moorea,Afareaitu,2005,5.201272350385304,7.7511323984342555,1.2604239858185686,1.8632717491621846,0.21347381613215133,0.20414329750690796,0.15407855666130177,0.26726212481705103,281.1086062608799,434.2294405604366,199.4830852615272,338.4713994217813,144.91539452183878,167.0832131649857,2.690883190883191,0.06178942907766817
Moorea,Afareaitu,2006,8.195106682653247,11.809693296226195,1.7820292511555067,2.6754842974217845,0.31940055634869685,0.5051197944380837,0.34012315336251187,0.6030180064001784,374.38515697222675,478.23654696606735,96.88973285913825,112.94504947876868,261.09897265332876,391.72286756643194,2.992800967937084,0.22784465097003812
Moorea,Afareaitu,2007,7.693112462403801,11.108482930682195,1.6273315239079156,2.556754848198235,0.36676081062163235,0.47004219930708147,0.2851749753558228,0.5514287037273651,401.65266046330896,652.318057350847,375.523578913122,816.1427165305737,244.88693136841465,361.40252271513015,2.893602482573071,0.0659501858372503
Moorea,Afareaitu,2008,10.758702371075183,15.347697776529019,2.3535343115557246,3.1970780065516498,0.4771937940295049,0.6610947807673964,0.4754716506450456,0.8019101340390745,584.4837165623238,901.9369364410943,188.8999751424415,260.13784894874664,346.9882404169467,517.3064218626326,3.0806993006993006,0.3664160464266009
Moorea,Afareaitu,2009,4.5192576494539445,5.203473422280043,1.8346920967546172,2.024346011913984,0.2391866115477214,0.24510394769257518,0.26999055038484643,0.30165605804731965,214.34572078740345,370.7011823994988,81.69831536940102,86.06760309337527,161.35440852995887,201.21212610227573,2.8206410256410255,0.25049495476577366
