dataset_id,area,country,archipelago,location,site,replicate,zone,latitude,longitude,depth,year,nyear,biom,herb,plank,pisc,prod,exP,egP,exN,egN,Ic,turn,egNP,exNP,outN,outP,outNP,coral_cover
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2009,13,26120.527403718334,114.46792719098683,2.2864641020547394,3.09961039136656,3.469301607432505,0.4552502447074683,2.5359586354997674,7.363967804850763,13.569924436488698,163.62580884751378,1.3281897236648598e-4,5.3510038557133015,16.17564820768554,20.93389224133946,2.991208880207236,6.99847221631982,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2010,13,24454.675166233777,107.11879000403145,2.083102294803566,2.1347436389995766,3.2559214779118784,0.4087398668967523,2.293298265453829,6.500574357608096,12.241158629023051,150.16658025379004,1.3314106426600788e-4,5.3377961399192895,15.903940095107341,18.74173298663115,2.7020381323505815,6.936146741321956,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2011,13,11551.27343968417,44.01178095207899,0.5933431892363827,3.8515339410523524,1.3779822828539583,0.25040677834341146,1.059994357711162,3.24332865315035,5.565762035584303,64.72491339126255,1.1929267279916754e-4,5.250746850768539,12.95223984992292,8.809090688734653,1.3104011360545733,6.722438226249971,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2012,13,15803.178366663855,65.20809198489762,0.5419760366942958,2.819768628051373,1.8457344832765166,0.2865992837926879,1.467291064511414,4.392452403861889,7.811485927109367,93.72561108837105,1.1679514338520765e-4,5.323746675790243,15.326110888117842,12.203938330971257,1.7538903483041017,6.958210553340278,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2013,13,4113.203406735803,15.935695391034496,0.23307682886674183,1.1148466474774512,0.6218134451969982,0.11239004835474246,0.47440216473984,1.374411445582802,2.4524571376906614,27.95969604397923,1.5117498059510342e-4,5.169574087073523,12.228942559439755,3.8268685832734635,0.5867922130945824,6.521675812791721,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2014,13,9000.20262136869,37.58261010305012,0.17385700559112194,0.3077635742612708,1.35184420540524,0.11340013451461115,0.8692931788766853,2.539610296092723,4.714877266323168,55.89079445486753,1.502015301517357e-4,5.423805662913183,22.3951259578577,7.254487562415891,0.9826933133912965,7.382249846984807,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2015,13,11502.85225713056,42.41622568206836,0.40391595698566596,2.9893423624014903,1.8086926244528987,0.18902543364097224,1.1313824408360509,3.2489338368634857,6.073285131716197,69.54122621524951,1.5723862082395252e-4,5.368021380310851,17.18781316504946,9.322218968579683,1.3204078744770231,7.060105554332562,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,forereef,-17.53336667,-149.9188167,10,2016,13,10639.05606047632,40.990566344191556,3.405040814458848,2.12637616965216,1.7370357555307994,0.16876928342195371,1.043806055066843,3.0565691681528033,5.732316390925872,64.92920120716717,1.632697248380728e-4,5.491744719337528,18.110932903061677,8.788885559078675,1.2125753384887967,7.248115049108661,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2004,13,4760.721894518286,32.753720897327966,0,0.11715837194596551,0.9214249214616397,0.10341173129110186,0.6033606989256766,1.7597899969161794,3.265849714552136,40.587176350301185,1.935473110753667e-4,5.4127650680052515,17.01731491142342,5.025639711468315,0.7067724302167784,7.110690084397989,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2005,13,3306.710856245055,27.423461649861864,0.8099836454392507,0.3350643316041756,0.8723380680689545,0.07866824079906994,0.5092575041049184,1.471357639791521,2.762987483661362,34.0485371717188,2.63808390268371e-4,5.425521394167075,18.703324554435902,4.234345123452883,0.5879257449039884,7.202176737717746,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2006,13,3507.1455564474595,25.759699548330925,0.20056001340994684,0.23738131579983252,0.9870398456365412,0.08420095221297558,0.5432943557590209,1.539819676897239,2.905050682747571,34.935973823371505,2.814368065853408e-4,5.347102637738632,18.28743780714571,4.44487035964481,0.6274953079719965,7.0835117062631054,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2007,13,6696.648559889265,42.87043436185599,2.0929723753912817,0.08117355596885126,1.9360103047567598,0.11694061508318565,0.9493480974037678,2.627579172290556,5.094065153953491,60.794964391492194,2.891013747313587e-4,5.3658559677788364,22.469346261103798,7.721644326244047,1.0662887124869536,7.241607489433613,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2008,13,4066.7283776706854,31.087512363540213,0.1930266734638959,0.012103339023532758,1.4618333814618754,0.057442902068484694,0.657785902534331,1.8214436902584763,3.549132838935039,43.54530859188991,3.59461770175852e-4,5.395574495076388,31.708768614909307,5.3705765291935155,0.7152288046028157,7.508892950943062,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2009,13,3139.207480134193,32.18599736057514,1.0134596516798453,0.07598012896792748,1.3106156642804674,0.031530741519440776,0.5242008371068929,1.4492176207415541,2.933370052184747,36.99648503654146,4.174988982328884e-4,5.595889675366134,45.96205325041329,4.3825876729263005,0.5557315786263337,7.886159148557387,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2010,13,5151.360007295315,23.96741730102549,0.04289256159079302,0.32065063238748365,1.5744073825931153,0.13954355244021271,0.8443013804015405,2.2493520469135504,4.2395553383644655,48.64799192530589,3.0562946102843756e-4,5.021376769925663,16.119354908047672,6.488907385278016,0.9838449328417531,6.595457443212473,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2011,13,1200.0446808942888,11.605467016198075,0,0,0.4166323127828651,0.01800612500896264,0.18450533039195585,0.5100872923683941,1.0240233162391366,12.969208732347589,3.4718066703348524e-4,5.5501015285777475,28.328543321480637,1.5341106086075307,0.2025114554009185,7.5754263163553,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2012,13,3521.121855361801,28.83642262542416,0,0,0.3840493642443549,0.09883902556419658,0.4428907989646366,1.352937526771669,2.398924813257081,30.848034957773947,1.0907017138857104e-4,5.416515355173651,13.688292848384341,3.75186234002875,0.5417298245288332,6.925707557806907,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2013,13,1741.83586149059,6.9742086978063025,4.451656938869795,0,0.2467146933889273,0.054217807984833145,0.2201069903739619,0.7775497281271222,1.265291170539688,14.537018244559038,1.4164060968282005e-4,5.748527879055353,14.341223982065697,2.0428408986668103,0.27432479835879503,7.446796319138953,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,lagoon,-17.52985,-149.9107833,1,2014,13,3024.922451369461,22.616489446734903,0,0,0.3537376151139502,0.08911826899463965,0.39466471210869214,1.1851222064183198,2.0873570399760415,26.28647453391928,1.1694105247352836e-4,5.288937611937232,13.298308189644072,3.2724792463943615,0.4837829811033318,6.764353799571524,NA
